ID_participante;Gender;Age;Income;Goal;Career;Decision;Attractiveness;Sincerity;Intelligence;Fun;Ambition;Shared Interests;Like;Probability of interest;Met Before
6472;Female;25;78704;1;Social Worker;Not Match;2;7;8;5;9;NA;5;5;2
6473;Female;25;78704;1;Social Worker;Not Match;2;2;7;2;8;1;2;2;2
6474;Female;25;78704;1;Social Worker;Not Match;6;7;8;5;8;4;5;5;2
6475;Female;25;78704;1;Social Worker;Match;7;8;9;8;9;9;8;8;2
6476;Female;25;78704;1;Social Worker;Match;7;6;8;7;8;NA;7;6;2
6477;Male;26;31632;2;Fundraising for Non-Profits;Match;9;9;9;8;9;8;9;9;2
6478;Male;26;31632;2;Fundraising for Non-Profits;Match;8;9;8;8;8;9;9;9;2
6479;Male;26;31632;2;Fundraising for Non-Profits;Match;8;9;9;8;8;7;8;8;2
6480;Male;26;31632;2;Fundraising for Non-Profits;Match;8;9;9;7;9;7;7;8;2
6481;Male;26;31632;2;Fundraising for Non-Profits;Match;9;9;9;9;8;9;9;8;2
6482;Male;26;31632;2;Fundraising for Non-Profits;Not Match;9;8;8;7;NA;7;7;7;2
6483;Male;30;NA;2;Money Management;Match;6;8;7;7;6;7;7;7;2
6484;Male;30;NA;2;Money Management;Not Match;6;9;6;6;6;4;7;5;2
6485;Male;30;NA;2;Money Management;Not Match;7;8;8;7;7;7;8;7;2
6486;Male;30;NA;2;Money Management;Not Match;7;8;8;6;7;6;6;4;2
6487;Male;30;NA;2;Money Management;Match;7;8;7;7;7;7;8;6;2
6488;Male;30;NA;2;Money Management;Match;7;8;6;7;7;6;8;7;2
6489;Male;24;NA;2;Research;Match;9;8;7;8;9;8;8;7;2
6490;Male;24;NA;2;Research;Not Match;6;7;8;7;8;8;7;7;2
6491;Male;24;NA;2;Research;Match;7;7;8;8;8;7;8;6;2
6492;Male;24;NA;2;Research;Not Match;6;8;8;6;8;5;6;6;2
6493;Male;24;NA;2;Research;Match;7;7;7;8;8;7;7;6;2
6494;Male;24;NA;2;Research;Match;8;6;7;7;6;6;8;6;2
6495;Male;28;106663;2;General Management;Match;5;8;9;8;7;6;8;6;2
6496;Male;28;106663;2;General Management;Not Match;5;7;8;5;6;5;5;5;2
6497;Male;28;106663;2;General Management;Match;8;8;9;8;7;7;7.5;5.5;2
6498;Male;28;106663;2;General Management;Not Match;7;8;9;6;9;6;5;3;2
6499;Male;28;106663;2;General Management;Match;7;7;8;6;7;5;6.5;4;2
6500;Male;28;106663;2;General Management;Match;8;8;8;7;7;6;7;6;NA
6501;Male;24;NA;2;Lobbyist;Match;8;6;5;8;5;8;8;7;2
6502;Male;24;NA;2;Lobbyist;Not Match;3;8;5;4;2;7;4;6;2
6503;Male;24;NA;2;Lobbyist;Not Match;4;7;6;5;5;3;6;4;2
6504;Male;24;NA;2;Lobbyist;Not Match;6;7;6;6;4;8;6;4;2
6505;Male;24;NA;2;Lobbyist;Match;9;8;8;9;6;5;8;9;2
6506;Male;24;NA;2;Lobbyist;Not Match;4;4;4;2;2;1;3;2;2
6507;Male;28;84043;1;Energy;Not Match;5;7;8;6;8;5;6;6;2
6508;Male;28;84043;1;Energy;Not Match;4;8;8;5;7;4;6;5;2
6509;Male;28;84043;1;Energy;Not Match;6;8;9;7;8;6;8;7;2
6510;Male;28;84043;1;Energy;Not Match;6;10;9;8;8;9;8;8;2
6511;Male;28;84043;1;Energy;Not Match;6;6;9;7;9;7;7;7;2
6512;Male;28;84043;1;Energy;Not Match;5;6;8;5;8;4;5;4;2
6513;Male;27;35224;3;Management Consulting;Match;8;7;8;7;7;NA;7;5;2
6514;Male;27;35224;3;Management Consulting;Not Match;5;7;7;6;7;NA;5;7;2
6515;Male;27;35224;3;Management Consulting;Match;7;7;7;6;NA;NA;7;6;2
6516;Male;27;35224;3;Management Consulting;Not Match;4;8;8;5;7;6;4;5;2
6517;Male;27;35224;3;Management Consulting;Match;8;7;6;7;5;7;6;5;2
6518;Male;27;35224;3;Management Consulting;Match;8;6;6;7;6;8;6;5;2
6519;Male;27;36381;2;Investment Management;Match;8;8;8;9;9;6;8;6;2
6520;Male;27;36381;2;Investment Management;Not Match;5;9;9;7;7;4;6;6;2
6521;Male;27;36381;2;Investment Management;Match;7;9;9;9;8;6;8;6;2
6522;Male;27;36381;2;Investment Management;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
6523;Male;27;36381;2;Investment Management;Match;7;9;9;9;7;6;7;7;2
6524;Male;27;36381;2;Investment Management;Not Match;6;9;9;7;7;5;6;6;2
6525;Female;22;65498;1;Elementary school teacher;Not Match;8;7;9;9;8;5;7;2;2
6526;Female;22;65498;1;Elementary school teacher;Not Match;5;9;9;8;7;3;6;2;2
6527;Female;22;65498;1;Elementary school teacher;Not Match;5;7;8;6;8;1;4;1;2
6528;Female;22;65498;1;Elementary school teacher;Not Match;5;8;8;7;8;2;6;2;2
6529;Female;22;65498;1;Elementary school teacher;Not Match;7;6;8;7;8;2;5;1;2
6530;Female;22;65498;1;Elementary school teacher;Not Match;5;8;8;6;7;2;5;1;2
6531;Female;22;65498;1;Elementary school teacher;Not Match;5;9;9;6;8;4;7;2;2
6532;Female;22;65498;1;Elementary school teacher;Not Match;5;8;8;8;6;3;7;3;2
6533;Female;22;65498;1;Elementary school teacher;Not Match;6;8;8;9;9;4;6;2;2
6534;Female;22;65498;1;Elementary school teacher;Not Match;5;6;9;8;8;5;5;2;2
6535;Female;22;65498;1;Elementary school teacher;Not Match;5;7;8;6;9;5;6;3;2
6536;Female;22;65498;1;Elementary school teacher;Not Match;2;5;9;5;8;3;5;2;2
6537;Female;22;65498;1;Elementary school teacher;Not Match;4;8;9;8;9;2;6;3;2
6538;Female;22;65498;1;Elementary school teacher;Not Match;4;8;9;8;9;2;5;2;2
6539;Female;27;NA;2;Public School Principal;Not Match;7;8;9;7;9;3;6;5;2
6540;Female;27;NA;2;Public School Principal;Not Match;8;8;8;7;7;2;3;4;2
6541;Female;27;NA;2;Public School Principal;Match;8;8;8;8;7;2;7;6;2
6542;Female;27;NA;2;Public School Principal;Not Match;6;9;9;8;8;5;5;3;2
6543;Female;27;NA;2;Public School Principal;Match;8;7;8;8;7;4;6;4;2
6544;Female;27;NA;2;Public School Principal;Not Match;5;3;4;3;6;1;1;1;2
6545;Female;27;NA;2;Public School Principal;Not Match;7;9;9;8;6;2;6;5;2
6546;Female;27;NA;2;Public School Principal;Not Match;8;9;8;7;8;2;7;4;2
6547;Female;27;NA;2;Public School Principal;Match;9;8;9;9;5;2;6;4;2
6548;Female;27;NA;2;Public School Principal;Not Match;8;5;7;6;8;2;3;2;2
6549;Female;27;NA;2;Public School Principal;Not Match;7;8;8;8;6;3;5;4;2
6550;Female;27;NA;2;Public School Principal;Not Match;5;8;7;5;7;2;5;3;2
6551;Female;27;NA;2;Public School Principal;Not Match;7;7;8;8;8;3;5;5;2
6552;Female;27;NA;2;Public School Principal;Not Match;3;8;7;4;4;1;2;2;2
6553;Female;28;60000;4;Social Worker;Match;9;10;10;8;10;8;9;9;2
6554;Female;28;60000;4;Social Worker;Match;4;6;9;6;9;7;8;8;2
6555;Female;28;60000;4;Social Worker;Match;7;10;10;10;10;9;10;10;2
6556;Female;28;60000;4;Social Worker;Match;8;10;9;9;10;9;9;9;2
6557;Female;28;60000;4;Social Worker;Match;10;10;10;10;10;9;10;9;2
6558;Female;28;60000;4;Social Worker;Match;8;7;8;7;9;10;8;8;2
6559;Female;28;60000;4;Social Worker;Match;3;9;9;6;9;7;8;10;2
6560;Female;28;60000;4;Social Worker;Match;7;9;10;10;10;8;9;10;2
6561;Female;28;60000;4;Social Worker;Match;8;6;8;7;9;5;4;3;2
6562;Female;28;60000;4;Social Worker;Match;8;8;9;9;10;10;8;9;2
6563;Female;28;60000;4;Social Worker;Match;5;10;10;9;10;10;10;10;2
6564;Female;28;60000;4;Social Worker;Not Match;2;5;9;5;10;9;8;10;2
6565;Female;28;60000;4;Social Worker;Match;5;8;10;10;10;5;10;9;2
6566;Female;28;60000;4;Social Worker;Match;3;9;10;5;10;10;8;10;2
6567;Female;30;22669;2;Writer;Not Match;8;7;7;5;5;7;6;5;2
6568;Female;30;22669;2;Writer;Not Match;6;4;4;5;3;7;5;3;2
6569;Female;30;22669;2;Writer;Match;7;7;7;5;6;5;6;5;2
6570;Female;30;22669;2;Writer;Match;7;6;6;6;4;4;8;7;2
6571;Female;30;22669;2;Writer;Not Match;8;6;6;5;5;3;7;5;2
6572;Female;30;22669;2;Writer;Not Match;7;7;7;6;5;3;7;6;2
6573;Female;30;22669;2;Writer;Match;9;8;8;5;7;5;8;6;2
6574;Female;30;22669;2;Writer;Not Match;7;7;7;5;5;3;6;6;2
6575;Female;30;22669;2;Writer;Not Match;6;5;5;5;8;5;5;3;2
6576;Female;30;22669;2;Writer;Not Match;7;7;7;7;4;3;6;3;2
6577;Female;30;22669;2;Writer;Not Match;4;5;6;4;4;1;2;5;2
6578;Female;30;22669;2;Writer;Not Match;1;5;5;2;5;1;1;3;2
6579;Female;30;22669;2;Writer;Not Match;1;3;5;2;3;1;1;2;2
6580;Female;30;22669;2;Writer;Not Match;2;7;7;2;7;1;2;5;2
6581;Female;27;81266;1;Trade Specialist;Not Match;8;6;6;8;7;7;6;8;2
6582;Female;27;81266;1;Trade Specialist;Not Match;7;6;6;6;5;6;5;7;2
6583;Female;27;81266;1;Trade Specialist;Not Match;7;6;7;5;8;5;5;8;2
6584;Female;27;81266;1;Trade Specialist;Not Match;6;7;8;9;7;8;7;8;2
6585;Female;27;81266;1;Trade Specialist;Not Match;9;8;7;7;7;7;8;6;2
6586;Female;27;81266;1;Trade Specialist;Not Match;7;9;7;7;7;7;7;8;2
6587;Female;27;81266;1;Trade Specialist;Not Match;7;5;5;3;3;5;7;8;1
6588;Female;27;81266;1;Trade Specialist;Match;10;10;10;10;10;9;10;10;1
6589;Female;27;81266;1;Trade Specialist;Not Match;7;6;6;5;7;7;5;5;2
6590;Female;27;81266;1;Trade Specialist;Not Match;8;8;8;8;8;7;7;8;2
6591;Female;27;81266;1;Trade Specialist;Not Match;5;5;5;7;5;9;7;1;1
6592;Female;27;81266;1;Trade Specialist;Not Match;2;7;6;7;6;5;5;7;2
6593;Female;27;81266;1;Trade Specialist;Not Match;4;7;8;7;8;7;6;9;2
6594;Female;27;81266;1;Trade Specialist;Not Match;4;8;7;5;5;6;7;7;2
6595;Female;22;NA;1;Lawyer;Match;10;10;10;10;10;10;10;9;1
6596;Female;22;NA;1;Lawyer;Match;8;10;7;10;9;10;9;8;2
6597;Female;22;NA;1;Lawyer;Not Match;6;10;8;5;9;7;7;5;2
6598;Female;22;NA;1;Lawyer;Not Match;7;9;9;8;9;NA;8;6;2
6599;Female;22;NA;1;Lawyer;Match;8;9;8;8;8;6;7;4;NA
6600;Female;22;NA;1;Lawyer;Not Match;4;5;8;7;7;NA;3;1;2
6601;Female;22;NA;1;Lawyer;Not Match;4;4;4;4;4;4;4;4;2
6602;Female;22;NA;1;Lawyer;Not Match;6;10;9;8;8;4;5;5;2
6603;Female;22;NA;1;Lawyer;Match;9;9;10;10;9;NA;10;9;1
6604;Female;22;NA;1;Lawyer;Match;7;7;8;9;10;7;8;8;1
6605;Female;22;NA;1;Lawyer;Match;7;9;10;9;9;6;7;7;2
6606;Female;22;NA;1;Lawyer;Not Match;1;8;8;4;7;NA;1;1;2
6607;Female;22;NA;1;Lawyer;Not Match;1;4;5;4;5;1;1;1;2
6608;Female;22;NA;1;Lawyer;Not Match;2;NA;NA;NA;NA;NA;3;1;2
6609;Female;23;NA;1;Law;Match;10;10;10;10;10;10;10;10;1
6610;Female;23;NA;1;Law;Match;10;10;10;10;10;10;10;10;1
6611;Female;23;NA;1;Law;Not Match;7;10;8;10;8;7;8;10;2
6612;Female;23;NA;1;Law;Not Match;7;10;9;9;9;7;8;10;2
6613;Female;23;NA;1;Law;Not Match;10;9;9;10;10;9;9;10;1
6614;Female;23;NA;1;Law;Not Match;8;10;9;9;8;7;8;10;2
6615;Female;23;NA;1;Law;Not Match;7;10;9;9;7;8;8;10;2
6616;Female;23;NA;1;Law;Not Match;7;10;9;9;9;8;8;10;2
6617;Female;23;NA;1;Law;Match;10;10;10;10;10;10;10;10;1
6618;Female;23;NA;1;Law;Match;10;10;10;10;10;10;10;10;1
6619;Female;23;NA;1;Law;Not Match;7;7;8;8;8;7;7;10;2
6620;Female;23;NA;1;Law;Not Match;7;10;9;8;8;7;7;10;2
6621;Female;23;NA;1;Law;Not Match;7;10;10;10;8;7;7;10;2
6622;Female;23;NA;1;Law;Not Match;7;10;8;8;8;7;7;10;2
6623;Female;23;29746;1;Social Work;Match;10;9;10;10;10;9;9;6;2
6624;Female;23;29746;1;Social Work;Match;7;7;9;8;9;8;7;NA;NA
6625;Female;23;29746;1;Social Work;Match;7;9;10;7;10;7;8;4;2
6626;Female;23;29746;1;Social Work;Not Match;7;8;10;8;10;7;7;5;2
6627;Female;23;29746;1;Social Work;Match;8;6;9;8;9;7;7;5;2
6628;Female;23;29746;1;Social Work;Match;7;7;8;9;9;8;8;5;2
6629;Female;23;29746;1;Social Work;Match;6;8;9;9;10;8;8;5;2
6630;Female;23;29746;1;Social Work;Match;8;8;10;7;10;7;7;5;2
6631;Female;23;29746;1;Social Work;Match;7;6;9;10;9;9;6;6;2
6632;Female;23;29746;1;Social Work;Not Match;9;7;8;8;9;7;5;5;2
6633;Female;23;29746;1;Social Work;Not Match;7;7;9;7;10;7;5;4;2
6634;Female;23;29746;1;Social Work;Not Match;6;8;10;7;10;8;6;2;2
6635;Female;23;29746;1;Social Work;Not Match;7;8;9;8;9;7;5;5;2
6636;Female;23;29746;1;Social Work;Not Match;6;8;10;6;9;5;5;4;2
6637;Female;23;47556;1;Clinical Social Worker;Match;6;4;8;8;4;5;6;6;2
6638;Female;23;47556;1;Clinical Social Worker;Not Match;5;4;5;6;6;6;5;7;2
6639;Female;23;47556;1;Clinical Social Worker;Not Match;4;3;6;2;2;2;2;5;2
6640;Female;23;47556;1;Clinical Social Worker;Not Match;4;4;6;5;10;4;5;6;NA
6641;Female;23;47556;1;Clinical Social Worker;Not Match;8;2;6;4;10;2;4;5;2
6642;Female;23;47556;1;Clinical Social Worker;Match;7;7;10;9;10;8;8;6;2
6643;Female;23;47556;1;Clinical Social Worker;Match;6;4;7;3;7;6;6;5;2
6644;Female;23;47556;1;Clinical Social Worker;Not Match;6;3;4;2;9;4;5;4;2
6645;Female;23;47556;1;Clinical Social Worker;Not Match;8;2;4;5;10;2;4;5;2
6646;Female;23;47556;1;Clinical Social Worker;Not Match;7;7;8;8;7;4;6;5;2
6647;Female;23;47556;1;Clinical Social Worker;Match;4;6;8;7;9;2;4;5;2
6648;Female;23;47556;1;Clinical Social Worker;Not Match;2;7;10;2;10;2;3;5;2
6649;Female;23;47556;1;Clinical Social Worker;Not Match;2;7;8;6;10;3;3;7;NA
6650;Female;23;47556;1;Clinical Social Worker;Not Match;3;9;10;3;10;2;3;3;2
6651;Female;29;42651;2;Bilingual Elementary School Teacher;Not Match;8;9;9;6;9;NA;7;7;2
6652;Female;29;42651;2;Bilingual Elementary School Teacher;Match;6;6;7;8;9;NA;5;8;2
6653;Female;29;42651;2;Bilingual Elementary School Teacher;Not Match;3;9;9;3;9;0;6;7;2
6654;Female;29;42651;2;Bilingual Elementary School Teacher;Not Match;6;7;9;NA;7;NA;5;5;2
6655;Female;29;42651;2;Bilingual Elementary School Teacher;Match;8;7;8;8;9;3;8;8;2
6656;Female;29;42651;2;Bilingual Elementary School Teacher;Match;7;7;7;6;7;NA;6;7;2
6657;Female;29;42651;2;Bilingual Elementary School Teacher;Match;7;7;9;5;9;NA;5;8;2
6658;Female;29;42651;2;Bilingual Elementary School Teacher;Not Match;7;7;9;3;9;0;5;5;2
6659;Female;29;42651;2;Bilingual Elementary School Teacher;Match;9;3;10;9;10;NA;7;5;2
6660;Female;29;42651;2;Bilingual Elementary School Teacher;Not Match;8;9;9;4;9;NA;4;5;2
6661;Female;29;42651;2;Bilingual Elementary School Teacher;Not Match;5;9;10;5;9;5;5;1;2
6662;Female;29;42651;2;Bilingual Elementary School Teacher;Not Match;0;10;10;3;10;5;6;9;2
6663;Female;29;42651;2;Bilingual Elementary School Teacher;Not Match;4;10;10;7;10;NA;7;10;2
6664;Female;29;42651;2;Bilingual Elementary School Teacher;Not Match;3;10;10;3;10;0;5;5;2
6665;Male;21;NA;1;Lawyer;Not Match;5;8;7;7;8;5;8;8;2
6666;Male;21;NA;1;Lawyer;Not Match;4;4;7;4;8;2;4;5;2
6667;Male;21;NA;1;Lawyer;Not Match;7;7;8;5;7;2;7;4;2
6668;Male;21;NA;1;Lawyer;Not Match;6;9;8;9;8;8;4;5;7
6669;Male;21;NA;1;Lawyer;Not Match;7;7;8;6;7;5;6;5;2
6670;Male;21;NA;1;Lawyer;Not Match;10;8;3;10;10;5;8;10;2
6671;Male;21;NA;1;Lawyer;Not Match;10;10;10;10;10;10;10;10;2
6672;Male;21;NA;1;Lawyer;Not Match;5;8;8;8;9;7;8;7;2
6673;Male;21;NA;1;Lawyer;Not Match;6;8;8;8;8;7;9;9;2
6674;Male;21;NA;1;Lawyer;Not Match;8;5;8;5;7;5;7;3;2
6675;Male;24;NA;2;Corporate law;Match;7;9;9;8;7;7;9;5;2
6676;Male;24;NA;2;Corporate law;Match;8;7;8;6;10;5;5;4;2
6677;Male;24;NA;2;Corporate law;Not Match;7;10;10;7;8;6;6;6;2
6678;Male;24;NA;2;Corporate law;Not Match;6;8;9;9;8;8;8;5;2
6679;Male;24;NA;2;Corporate law;Match;7;8;8;7;7;8;7;7;2
6680;Male;24;NA;2;Corporate law;Match;7;10;7;10;6;8;8;7;2
6681;Male;24;NA;2;Corporate law;Not Match;9;9;9;10;8;5;7;7;1
6682;Male;24;NA;2;Corporate law;Match;8;8;8;8;7;8;9;7;2
6683;Male;24;NA;2;Corporate law;Match;9;9;10;9;9;9;9;8;2
6684;Male;24;NA;2;Corporate law;Not Match;9;7;9;6;7;5;8;4;2
6685;Male;25;NA;4;tax lawyer;Match;5;7;3;3;3;0;6;8;2
6686;Male;25;NA;4;tax lawyer;Match;6;3;5;4;5;1;5;4;2
6687;Male;25;NA;4;tax lawyer;Match;8;8;7;7;7;10;8;7;2
6688;Male;25;NA;4;tax lawyer;Match;4;2;4;4;5;3;6;3;2
6689;Male;25;NA;4;tax lawyer;Match;6;6;5;4;4;2;6;4;2
6690;Male;25;NA;4;tax lawyer;Match;6;0;5;5;5;0;5;3;2
6691;Male;25;NA;4;tax lawyer;Match;8;1;5;5;5;0;5;3;1
6692;Male;25;NA;4;tax lawyer;Match;7;5;5;4;2;0;5;4;2
6693;Male;25;NA;4;tax lawyer;Match;7;4;5;4;4;0;5;3;2
6694;Male;25;NA;4;tax lawyer;Match;9;1;7;5;4;3;6;4;2
6695;Male;27;27794;2;Economic Policy Advisor on Latin America;Match;6;7;7;7;6;4;6;5;2
6696;Male;27;27794;2;Economic Policy Advisor on Latin America;Not Match;5;5;6;4;7;4;5;3;2
6697;Male;27;27794;2;Economic Policy Advisor on Latin America;Not Match;7;9;6;5;3;5;6;7;2
6698;Male;27;27794;2;Economic Policy Advisor on Latin America;Not Match;5;5;7;7;4;2;5;6;2
6699;Male;27;27794;2;Economic Policy Advisor on Latin America;Match;8;8;8;6;7;7;6;7;2
6700;Male;27;27794;2;Economic Policy Advisor on Latin America;Not Match;4;5;5;7;7;4;6;5;2
6701;Male;27;27794;2;Economic Policy Advisor on Latin America;Match;7;6;7;8;8;5;6;5;NA
6702;Male;27;27794;2;Economic Policy Advisor on Latin America;Not Match;9;6;6;6;6;6;6;7;2
6703;Male;27;27794;2;Economic Policy Advisor on Latin America;Match;7;9;7;8;5;5;8;8;2
6704;Male;27;27794;2;Economic Policy Advisor on Latin America;Not Match;8;6;8;3;3;2;5;4;2
6705;Male;26;41737;2;Media Management;Not Match;3;8;7;6;6;NA;4;5;2
6706;Male;26;41737;2;Media Management;Not Match;6;6;7;2;9;5;4;3;2
6707;Male;26;41737;2;Media Management;Not Match;7;9;8;7;7;NA;7;5;2
6708;Male;26;41737;2;Media Management;Not Match;5;8;6;8;8;5;5;7;2
6709;Male;26;41737;2;Media Management;Not Match;7;8;7;7;6;NA;6;4;2
6710;Male;26;41737;2;Media Management;Not Match;3;3;5;9;6;NA;4;2;2
6711;Male;26;41737;2;Media Management;Not Match;6;5;5;9;7;6;4;1;1
6712;Male;26;41737;2;Media Management;Not Match;5;6;5;4;6;NA;4;2;2
6713;Male;26;41737;2;Media Management;Not Match;7;9;7;8;7;NA;7;6;2
6714;Male;26;41737;2;Media Management;Not Match;6;6;7;9;7;4;7;5;2
6715;Male;30;90225;2;Energy Management;Not Match;6;6;3;3;3;2;3;4;NA
6716;Male;30;90225;2;Energy Management;Not Match;7;7;8;4;9;3;3;3;NA
6717;Male;30;90225;2;Energy Management;Match;6;8;8;8;6;6;6;6;NA
6718;Male;30;90225;2;Energy Management;Match;6;8;9;8;7;5;6;5;NA
6719;Male;30;90225;2;Energy Management;Not Match;5;8;7;4;3;4;5;6;NA
6720;Male;30;90225;2;Energy Management;Not Match;5;7;7;8;7;4;7;6;NA
6721;Male;30;90225;2;Energy Management;Match;7;6;4;8;8;4;4;4;NA
6722;Male;30;90225;2;Energy Management;Not Match;7;9;7;6;5;6;7;8;2
6723;Male;30;90225;2;Energy Management;Not Match;5;8;9;6;8;4;5;7;2
6724;Male;30;90225;2;Energy Management;Match;9;5;6;7;7;4;6;6;NA
6725;Male;28;NA;1;Finance;Match;7;8;8;8;8;7;7;6;2
6726;Male;28;NA;1;Finance;Match;7;8;8;7;6;7;7;6;2
6727;Male;28;NA;1;Finance;Match;8;8;8;6;4;5;6;4;2
6728;Male;28;NA;1;Finance;Match;5;8;7;7;4;3;6;3;2
6729;Male;28;NA;1;Finance;Match;8;10;9;8;5;3;8;5;1
6730;Male;28;NA;1;Finance;Not Match;5;5;8;6;9;3;4;4;2
6731;Male;28;NA;1;Finance;Match;7;7;7;9;8;3;7;4;2
6732;Male;28;NA;1;Finance;Not Match;5;10;8;8;7;6;7;5;2
6733;Male;28;NA;1;Finance;Match;8;7;7;8;4;7;8;5;2
6734;Male;28;NA;1;Finance;Match;9;8;8;6;5;5;8;4;2
6735;Male;26;NA;1;Public Finance;Not Match;5;7;7;5;4;4;5;4;2
6736;Male;26;NA;1;Public Finance;Not Match;2;6;4;3;4;5;3;1;2
6737;Male;26;NA;1;Public Finance;Not Match;6;5;7;6;5;5;6;8;2
6738;Male;26;NA;1;Public Finance;Not Match;5;6;6;4;3;6;5;4;2
6739;Male;26;NA;1;Public Finance;Match;9;8;8;8;6;6;8;7;1
6740;Male;26;NA;1;Public Finance;Not Match;6;6;8;6;7;6;6;4;2
6741;Male;26;NA;1;Public Finance;Not Match;7;6;6;5;6;6;6;3;2
6742;Male;26;NA;1;Public Finance;Not Match;6;5;6;6;4;4;5;4;2
6743;Male;26;NA;1;Public Finance;Not Match;5;6;6;5;4;5;5;5;2
6744;Male;26;NA;1;Public Finance;Not Match;4;5;6;5;5;4;4;3;2
6745;Male;22;55080;1;Business Management;Match;8;8;8;6;5;7;8;7;2
6746;Male;22;55080;1;Business Management;Match;5;6;8;4;8;4;6;3;2
6747;Male;22;55080;1;Business Management;Not Match;4;7;7;6;5;4;5;7;2
6748;Male;22;55080;1;Business Management;Not Match;3;7;5;6;5;6;4;5;2
6749;Male;22;55080;1;Business Management;Match;7;7;7;7;6;5;6;5;2
6750;Male;22;55080;1;Business Management;Match;5;7;8;6;6;7;6;6;1
6751;Male;22;55080;1;Business Management;Match;8;6;7;8;8;7;8;8;1
6752;Male;22;55080;1;Business Management;Match;5;7;5;6;3;7;6;4;2
6753;Male;22;55080;1;Business Management;Match;6;5;NA;6;NA;NA;5;4;2
6754;Male;22;55080;1;Business Management;Match;8;7;7;8;6;7;8;7;2
6755;Male;23;52280;1;Business/Law;Match;10;7;8;7;8;5;7;1;2
6756;Male;23;52280;1;Business/Law;Not Match;4;4;6;2;9;3;3;5;2
6757;Male;23;52280;1;Business/Law;Not Match;7;9;9;7;6;6;8;8;2
6758;Male;23;52280;1;Business/Law;Match;4;9;8;10;6;6;9;8;2
6759;Male;23;52280;1;Business/Law;Match;9;9;7;8;7;6;8;6;2
6760;Male;23;52280;1;Business/Law;Match;10;10;10;10;10;10;10;10;1
6761;Male;23;52280;1;Business/Law;Match;10;10;10;10;10;10;10;10;1
6762;Male;23;52280;1;Business/Law;Not Match;5;10;9;9;5;6;8;6;2
6763;Male;23;52280;1;Business/Law;Match;7;9;8;8;7;6;8;8;2
6764;Male;23;52280;1;Business/Law;Match;7;9;7;7;5;6;7;8;2
6765;Male;25;NA;2;Diplomat;Match;7;7;7;7;5;8;8;7;2
6766;Male;25;NA;2;Diplomat;Not Match;7;6;6;5;9;3;6;3;2
6767;Male;25;NA;2;Diplomat;Match;6;9;9;9;7;8;8;5;2
6768;Male;25;NA;2;Diplomat;Not Match;8;10;10;7;9;5;7;6;2
6769;Male;25;NA;2;Diplomat;Match;9;8;8;8;7;7;8;3;1
6770;Male;25;NA;2;Diplomat;Not Match;6;8;8;3;7;1;5;3;2
6771;Male;25;NA;2;Diplomat;Not Match;6;7;9;7;9;NA;6;5;2
6772;Male;25;NA;2;Diplomat;Not Match;6;9;7;5;3;3;6;5;2
6773;Male;25;NA;2;Diplomat;Match;6;7;7;7;7;7;7;6;2
6774;Male;25;NA;2;Diplomat;Match;8;7;7;7;5;5;7;6;2
6775;Male;30;NA;2;banking;Match;6;5;5;5;5;4;6;5;2
6776;Male;30;NA;2;banking;Match;6;5;5;5;5;4;6;4;2
6777;Male;30;NA;2;banking;Match;7;6;6;5;5;4;6;3;2
6778;Male;30;NA;2;banking;Match;6;5;5;5;5;4;5;4;2
6779;Male;30;NA;2;banking;Match;5;6;5;4;3;4;4;3;2
6780;Male;30;NA;2;banking;Not Match;5;4;3;3;3;2;4;3;2
6781;Male;30;NA;2;banking;Not Match;5;4;5;3;4;2;3;2;2
6782;Male;30;NA;2;banking;Match;5;5;4;3;4;3;4;3;2
6783;Male;30;NA;2;banking;Match;6;6;5;6;5;4;6;4;2
6784;Male;30;NA;2;banking;Match;6;5;5;6;5;3;6;4;2
6785;Male;29;NA;1;private equity;Match;6;8;7;6;6;6;6;8;2
6786;Male;29;NA;1;private equity;Match;8;9;7;8;6;7;8;7;2
6787;Male;29;NA;1;private equity;Match;7;9;7;8;6;6;7;6;2
6788;Male;29;NA;1;private equity;Not Match;3;6;6;5;6;4;3;5;2
6789;Male;29;NA;1;private equity;Match;7;6;7;7;6;5;7;7;2
6790;Male;29;NA;1;private equity;Not Match;3;6;6;5;6;5;4;3;2
6791;Male;29;NA;1;private equity;Match;7;7;8;8;6;6;7;7;2
6792;Male;29;NA;1;private equity;Not Match;5;5;5;5;5;5;5;5;2
6793;Male;29;NA;1;private equity;Match;6;6;5;6;5;5;6;5;2
6794;Male;29;NA;1;private equity;Match;8;7;7;6;6;6;7;6;2
6795;Male;27;NA;2;lawyer;Not Match;5;4;5;5;5;5;5;5;2
6796;Male;27;NA;2;lawyer;Match;6;5;5;5;5;6;6;6;2
6797;Male;27;NA;2;lawyer;Match;5;5;5;5;5;5;5;5;2
6798;Male;27;NA;2;lawyer;Match;6;6;5;5;5;6;6;5;2
6799;Male;27;NA;2;lawyer;Match;6;5;5;5;5;6;6;4;2
6800;Male;27;NA;2;lawyer;Not Match;4;4;4;4;4;4;3;3;2
6801;Male;27;NA;2;lawyer;Not Match;5;4;6;4;6;6;5;4;2
6802;Male;27;NA;2;lawyer;Not Match;5;4;6;6;5;5;4;4;2
6803;Male;27;NA;2;lawyer;Match;6;5;6;4;5;4;5;4;2
