ID_participante;Gender;Age;Income;Goal;Career;Decision;Attractiveness;Sincerity;Intelligence;Fun;Ambition;Shared Interests;Like;Probability of interest;Met Before
6680;1;24;NA;2;Corporate law;1;7;10;7;10;6;8;8;7;2
6681;1;24;NA;2;Corporate law;0;9;9;9;10;8;5;7;7;1
6682;1;24;NA;2;Corporate law;1;8;8;8;8;7;8;9;7;2
6683;1;24;NA;2;Corporate law;1;9;9;10;9;9;9;9;8;2
6684;1;24;NA;2;Corporate law;0;9;7;9;6;7;5;8;4;2
6685;1;25;NA;4;tax lawyer;1;5;7;3;3;3;0;6;8;2
6686;1;25;NA;4;tax lawyer;1;6;3;5;4;5;1;5;4;2
6687;1;25;NA;4;tax lawyer;1;8;8;7;7;7;10;8;7;2
6688;1;25;NA;4;tax lawyer;1;4;2;4;4;5;3;6;3;2
6689;1;25;NA;4;tax lawyer;1;6;6;5;4;4;2;6;4;2
6690;1;25;NA;4;tax lawyer;1;6;0;5;5;5;0;5;3;2
6691;1;25;NA;4;tax lawyer;1;8;1;5;5;5;0;5;3;1
6692;1;25;NA;4;tax lawyer;1;7;5;5;4;2;0;5;4;2
6693;1;25;NA;4;tax lawyer;1;7;4;5;4;4;0;5;3;2
6694;1;25;NA;4;tax lawyer;1;9;1;7;5;4;3;6;4;2
6695;1;27;27794;2;Economic Policy Advisor on Latin America;1;6;7;7;7;6;4;6;5;2
6696;1;27;27794;2;Economic Policy Advisor on Latin America;0;5;5;6;4;7;4;5;3;2
6697;1;27;27794;2;Economic Policy Advisor on Latin America;0;7;9;6;5;3;5;6;7;2
6698;1;27;27794;2;Economic Policy Advisor on Latin America;0;5;5;7;7;4;2;5;6;2
6699;1;27;27794;2;Economic Policy Advisor on Latin America;1;8;8;8;6;7;7;6;7;2
6700;1;27;27794;2;Economic Policy Advisor on Latin America;0;4;5;5;7;7;4;6;5;2
6701;1;27;27794;2;Economic Policy Advisor on Latin America;1;7;6;7;8;8;5;6;5;NA
6702;1;27;27794;2;Economic Policy Advisor on Latin America;0;9;6;6;6;6;6;6;7;2
6703;1;27;27794;2;Economic Policy Advisor on Latin America;1;7;9;7;8;5;5;8;8;2
6704;1;27;27794;2;Economic Policy Advisor on Latin America;0;8;6;8;3;3;2;5;4;2
6705;1;26;41737;2;Media Management;0;3;8;7;6;6;NA;4;5;2
6706;1;26;41737;2;Media Management;0;6;6;7;2;9;5;4;3;2
6707;1;26;41737;2;Media Management;0;7;9;8;7;7;NA;7;5;2
6708;1;26;41737;2;Media Management;0;5;8;6;8;8;5;5;7;2
6709;1;26;41737;2;Media Management;0;7;8;7;7;6;NA;6;4;2
6710;1;26;41737;2;Media Management;0;3;3;5;9;6;NA;4;2;2
6711;1;26;41737;2;Media Management;0;6;5;5;9;7;6;4;1;1
6712;1;26;41737;2;Media Management;0;5;6;5;4;6;NA;4;2;2
6713;1;26;41737;2;Media Management;0;7;9;7;8;7;NA;7;6;2
6714;1;26;41737;2;Media Management;0;6;6;7;9;7;4;7;5;2
6715;1;30;90225;2;Energy Management;0;6;6;3;3;3;2;3;4;NA
6716;1;30;90225;2;Energy Management;0;7;7;8;4;9;3;3;3;NA
6717;1;30;90225;2;Energy Management;1;6;8;8;8;6;6;6;6;NA
6718;1;30;90225;2;Energy Management;1;6;8;9;8;7;5;6;5;NA
6719;1;30;90225;2;Energy Management;0;5;8;7;4;3;4;5;6;NA
6720;1;30;90225;2;Energy Management;0;5;7;7;8;7;4;7;6;NA
6721;1;30;90225;2;Energy Management;1;7;6;4;8;8;4;4;4;NA
6722;1;30;90225;2;Energy Management;0;7;9;7;6;5;6;7;8;2
6723;1;30;90225;2;Energy Management;0;5;8;9;6;8;4;5;7;2
6724;1;30;90225;2;Energy Management;1;9;5;6;7;7;4;6;6;NA
6725;1;28;NA;1;Finance;1;7;8;8;8;8;7;7;6;2
6726;1;28;NA;1;Finance;1;7;8;8;7;6;7;7;6;2
6727;1;28;NA;1;Finance;1;8;8;8;6;4;5;6;4;2
6728;1;28;NA;1;Finance;1;5;8;7;7;4;3;6;3;2
6729;1;28;NA;1;Finance;1;8;10;9;8;5;3;8;5;1
6730;1;28;NA;1;Finance;0;5;5;8;6;9;3;4;4;2
6731;1;28;NA;1;Finance;1;7;7;7;9;8;3;7;4;2
6732;1;28;NA;1;Finance;0;5;10;8;8;7;6;7;5;2
6733;1;28;NA;1;Finance;1;8;7;7;8;4;7;8;5;2
6734;1;28;NA;1;Finance;1;9;8;8;6;5;5;8;4;2
6735;1;26;NA;1;Public Finance;0;5;7;7;5;4;4;5;4;2
6736;1;26;NA;1;Public Finance;0;2;6;4;3;4;5;3;1;2
6737;1;26;NA;1;Public Finance;0;6;5;7;6;5;5;6;8;2
6738;1;26;NA;1;Public Finance;0;5;6;6;4;3;6;5;4;2
6739;1;26;NA;1;Public Finance;1;9;8;8;8;6;6;8;7;1
6740;1;26;NA;1;Public Finance;0;6;6;8;6;7;6;6;4;2
6741;1;26;NA;1;Public Finance;0;7;6;6;5;6;6;6;3;2
6742;1;26;NA;1;Public Finance;0;6;5;6;6;4;4;5;4;2
6743;1;26;NA;1;Public Finance;0;5;6;6;5;4;5;5;5;2
6744;1;26;NA;1;Public Finance;0;4;5;6;5;5;4;4;3;2
6745;1;22;55080;1;Business Management;1;8;8;8;6;5;7;8;7;2
6746;1;22;55080;1;Business Management;1;5;6;8;4;8;4;6;3;2
6747;1;22;55080;1;Business Management;0;4;7;7;6;5;4;5;7;2
6748;1;22;55080;1;Business Management;0;3;7;5;6;5;6;4;5;2
6749;1;22;55080;1;Business Management;1;7;7;7;7;6;5;6;5;2
6750;1;22;55080;1;Business Management;1;5;7;8;6;6;7;6;6;1
6751;1;22;55080;1;Business Management;1;8;6;7;8;8;7;8;8;1
6752;1;22;55080;1;Business Management;1;5;7;5;6;3;7;6;4;2
6753;1;22;55080;1;Business Management;1;6;5;NA;6;NA;NA;5;4;2
6754;1;22;55080;1;Business Management;1;8;7;7;8;6;7;8;7;2
6755;1;23;52280;1;Business/Law;1;10;7;8;7;8;5;7;1;2
6756;1;23;52280;1;Business/Law;0;4;4;6;2;9;3;3;5;2
6757;1;23;52280;1;Business/Law;0;7;9;9;7;6;6;8;8;2
6758;1;23;52280;1;Business/Law;1;4;9;8;10;6;6;9;8;2
6759;1;23;52280;1;Business/Law;1;9;9;7;8;7;6;8;6;2
6760;1;23;52280;1;Business/Law;1;10;10;10;10;10;10;10;10;1
6761;1;23;52280;1;Business/Law;1;10;10;10;10;10;10;10;10;1
6762;1;23;52280;1;Business/Law;0;5;10;9;9;5;6;8;6;2
6763;1;23;52280;1;Business/Law;1;7;9;8;8;7;6;8;8;2
6764;1;23;52280;1;Business/Law;1;7;9;7;7;5;6;7;8;2
6765;1;25;NA;2;Diplomat;1;7;7;7;7;5;8;8;7;2
6766;1;25;NA;2;Diplomat;0;7;6;6;5;9;3;6;3;2
6767;1;25;NA;2;Diplomat;1;6;9;9;9;7;8;8;5;2
6768;1;25;NA;2;Diplomat;0;8;10;10;7;9;5;7;6;2
6769;1;25;NA;2;Diplomat;1;9;8;8;8;7;7;8;3;1
6770;1;25;NA;2;Diplomat;0;6;8;8;3;7;1;5;3;2
6771;1;25;NA;2;Diplomat;0;6;7;9;7;9;NA;6;5;2
6772;1;25;NA;2;Diplomat;0;6;9;7;5;3;3;6;5;2
6773;1;25;NA;2;Diplomat;1;6;7;7;7;7;7;7;6;2
6774;1;25;NA;2;Diplomat;1;8;7;7;7;5;5;7;6;2
6775;1;30;NA;2;banking;1;6;5;5;5;5;4;6;5;2
6776;1;30;NA;2;banking;1;6;5;5;5;5;4;6;4;2
6777;1;30;NA;2;banking;1;7;6;6;5;5;4;6;3;2
6778;1;30;NA;2;banking;1;6;5;5;5;5;4;5;4;2
6779;1;30;NA;2;banking;1;5;6;5;4;3;4;4;3;2
6780;1;30;NA;2;banking;0;5;4;3;3;3;2;4;3;2
6781;1;30;NA;2;banking;0;5;4;5;3;4;2;3;2;2
6782;1;30;NA;2;banking;1;5;5;4;3;4;3;4;3;2
6783;1;30;NA;2;banking;1;6;6;5;6;5;4;6;4;2
6784;1;30;NA;2;banking;1;6;5;5;6;5;3;6;4;2
6785;1;29;NA;1;private equity;1;6;8;7;6;6;6;6;8;2
6786;1;29;NA;1;private equity;1;8;9;7;8;6;7;8;7;2
6787;1;29;NA;1;private equity;1;7;9;7;8;6;6;7;6;2
6788;1;29;NA;1;private equity;0;3;6;6;5;6;4;3;5;2
6789;1;29;NA;1;private equity;1;7;6;7;7;6;5;7;7;2
6790;1;29;NA;1;private equity;0;3;6;6;5;6;5;4;3;2
6791;1;29;NA;1;private equity;1;7;7;8;8;6;6;7;7;2
6792;1;29;NA;1;private equity;0;5;5;5;5;5;5;5;5;2
6793;1;29;NA;1;private equity;1;6;6;5;6;5;5;6;5;2
6794;1;29;NA;1;private equity;1;8;7;7;6;6;6;7;6;2
6795;1;27;NA;2;lawyer;0;5;4;5;5;5;5;5;5;2
6796;1;27;NA;2;lawyer;1;6;5;5;5;5;6;6;6;2
6797;1;27;NA;2;lawyer;1;5;5;5;5;5;5;5;5;2
6798;1;27;NA;2;lawyer;1;6;6;5;5;5;6;6;5;2
6799;1;27;NA;2;lawyer;1;6;5;5;5;5;6;6;4;2
6800;1;27;NA;2;lawyer;0;4;4;4;4;4;4;3;3;2
6801;1;27;NA;2;lawyer;0;5;4;6;4;6;6;5;4;2
6802;1;27;NA;2;lawyer;0;5;4;6;6;5;5;4;4;2
6803;1;27;NA;2;lawyer;1;6;5;6;4;5;4;5;4;2
6804;1;27;NA;2;lawyer;1;5;5;5;4;5;4;4;4;2
6805;0;27;56056;2;Teacher;1;9;9;9;9;9;9;9;7;0
6806;0;27;56056;2;Teacher;0;7;9;7;7;9;2;5;5;0
6807;0;27;56056;2;Teacher;0;7;9;8;7;9;2;5;5;0
6808;0;27;56056;2;Teacher;0;7;9;9;8;8;5;7;7;0
6809;0;27;56056;2;Teacher;1;8;8;9;8;9;5;8;7;0
6810;0;27;56056;2;Teacher;0;7;9;7;7;5;5;5;5;0
6811;0;24;NA;1;Research;1;7;7;8;8;8;7;7;6;0
6812;0;24;NA;1;Research;0;5;7;7;6;7;7;5;5;0
6813;0;24;NA;1;Research;0;4;9;7;3;7;3;4;4;0
6814;0;24;NA;1;Research;1;5;8;8;6;8;4;6;5;0
6815;0;24;NA;1;Research;1;7;7;8;9;8;7;8;7;0
6816;0;24;NA;1;Research;0;5;6;8;6;NA;3;5;3;0
6817;0;29;NA;2;Health care finance;1;8;8;7;7;7;6;7;5;0
6818;0;29;NA;2;Health care finance;0;4;4;6;4;6;4;3;5;0
6819;0;29;NA;2;Health care finance;0;4;6;6;4;4;3;5;5;0
6820;0;29;NA;2;Health care finance;0;6;8;8;7;9;3;5;5;0
6821;0;29;NA;2;Health care finance;0;6;8;7;8;8;6;6;5;0
6822;0;29;NA;2;Health care finance;0;4;4;5;4;4;2;4;4;0
6823;0;55;60835;6;writer;1;8;7;8;7;5;8;8;1;0
6824;0;55;60835;6;writer;0;5;6;7;6;7;4;4;1;0
6825;0;55;60835;6;writer;0;4;7;9;6;8;5;4;1;0
6826;0;55;60835;6;writer;1;6;7;8;8;7;6;8;1;0
6827;0;55;60835;6;writer;1;8;7;8;8;8;6;7;1;0
6828;0;55;60835;6;writer;1;7;8;5;10;7;7;NA;1;0
6829;0;29;NA;1;Entrepreneurship;1;5;10;8;8;6;5;4;5;0
6830;0;29;NA;1;Entrepreneurship;1;5;10;10;10;8;6;7;7;0
6831;0;29;NA;1;Entrepreneurship;1;4;9;6;7;8;7;6;8;0
6832;0;29;NA;1;Entrepreneurship;1;6;8;9;6;7;6;6;8;0
6833;0;29;NA;1;Entrepreneurship;1;8;8;9;9;8;6;8;10;1
6834;0;29;NA;1;Entrepreneurship;0;5;5;3;4;1;2;5;3;0
6835;0;26;62829;1;Fixed Income Sales & Trading;0;5;10;8;2;5;2;5;2;0
6836;0;26;62829;1;Fixed Income Sales & Trading;0;1;5;5;1;5;1;1;1;0
6837;0;26;62829;1;Fixed Income Sales & Trading;0;2;10;5;1;5;2;1;1;0
6838;0;26;62829;1;Fixed Income Sales & Trading;0;5;10;8;4;5;2;7;1;0
6839;0;26;62829;1;Fixed Income Sales & Trading;0;5;5;8;5;5;2;5;1;0
6840;0;26;62829;1;Fixed Income Sales & Trading;0;3;5;5;5;2;2;5;1;0
6841;1;33;30038;1;Professor;0;5;10;8;8;7;7;9;10;0
6842;1;33;30038;1;Professor;0;8;9;10;10;8;7;10;10;0
6843;1;33;30038;1;Professor;1;9;8;8;8;8;7;8;7;0
6844;1;33;30038;1;Professor;0;8;2;8;10;6;8;9;6;0
6845;1;33;30038;1;Professor;0;7;8;9;8;10;6;7;4;0
6846;1;33;30038;1;Professor;0;8;8;8;7;10;5;6;5;0
6847;1;27;NA;1;physician, informaticist;1;6;6;6;7;6;6;6;6;0
6848;1;27;NA;1;physician, informaticist;0;5;5;7;6;6;7;5;6;0
6849;1;27;NA;1;physician, informaticist;1;7;6;6;7;6;8;8;7;0
6850;1;27;NA;1;physician, informaticist;0;6;7;6;6;5;7;5;6;0
6851;1;27;NA;1;physician, informaticist;0;6;6;6;5;7;6;5;6;0
6852;1;27;NA;1;physician, informaticist;1;7;6;6;7;6;6;8;7;0
6853;1;33;NA;4;Professor, or Engineer;1;6;7;7;6;8;4;6;5;0
6854;1;33;NA;4;Professor, or Engineer;0;6;10;7;6;6;5;7;5;0
6855;1;33;NA;4;Professor, or Engineer;1;8;6;8;8;8;4;6;4;0
6856;1;33;NA;4;Professor, or Engineer;1;6;10;6;9;4;6;7;6;0
6857;1;33;NA;4;Professor, or Engineer;1;8;7;7;7;6;5;7;4;0
6858;1;33;NA;4;Professor, or Engineer;1;8;6;7;6;7;4;7;4;0
6859;1;23;NA;2;Not sure yet;0;4;6;4;6;5;4;5;NA;0
6860;1;23;NA;2;Not sure yet;0;4;7;6;6;5;8;5;NA;0
6861;1;23;NA;2;Not sure yet;1;5;6;6;5;7;5;6;3;0
6862;1;23;NA;2;Not sure yet;0;4;8;5;6;6;5;7;NA;0
6863;1;23;NA;2;Not sure yet;0;6;4;7;4;7;5;6;NA;0
6864;1;23;NA;2;Not sure yet;0;5;7;7;6;7;7;7;NA;0
6865;1;33;NA;1;Management Consulting;0;8;8;8;6;5;5;6;7;0
6866;1;33;NA;1;Management Consulting;0;6;9;8;5;8;6;5;5;0
6867;1;33;NA;1;Management Consulting;1;8;5;6;7;8;8;6;5;0
6868;1;33;NA;1;Management Consulting;0;5;9;9;5;4;2;5;1;0
6869;1;33;NA;1;Management Consulting;1;5;7;7;9;9;8;5;5;1
6870;1;33;NA;1;Management Consulting;1;7;7;7;7;7;7;5;5;0
6871;1;23;16767;6;playing music;1;6;NA;NA;NA;NA;5;NA;5;0
6872;1;23;16767;6;playing music;1;4;7;NA;NA;NA;7;8;7;0
6873;1;23;16767;6;playing music;1;8;NA;NA;NA;8;NA;7;4;0
6874;1;23;16767;6;playing music;0;5;10;NA;NA;NA;NA;8;6;0
6875;1;23;16767;6;playing music;0;5;NA;NA;NA;9;5;8;3;0
6876;1;23;16767;6;playing music;1;8;NA;NA;NA;8;4;9;3;0
6877;0;24;42967;6;unknown;0;5;7;5.5;4;4;3;4;5;0
6878;0;24;42967;6;unknown;0;2;3;4;2;NA;3;2;3;0
6879;0;24;42967;6;unknown;0;2;2;2;2;2;0;2;2;0
6880;0;24;42967;6;unknown;0;2;3;7;0;8;0;2;2;0
6881;0;24;42967;6;unknown;0;0;0;0;0;0;0;0;0;0
6882;0;24;42967;6;unknown;0;3;7;NA;2;9;2;3;5;0
6883;0;24;42967;6;unknown;0;1;2;5;1;NA;0;1;1;0
6884;0;24;42967;6;unknown;0;2;6;7;5;7;2;5;5;0
6885;0;24;42967;6;unknown;0;5;6;6;5;5;3;5;4;0
6886;0;24;42967;6;unknown;0;0;4;6;4;5;2;2;5;0
6887;0;24;42967;6;unknown;0;5;4;5;5;5;3;3;2;0
6888;0;24;42967;6;unknown;0;7;6;8;5;7;1;5;5;0
6889;0;24;42967;6;unknown;0;6;5;8;7;6;3;NA;NA;0
6890;0;24;42967;6;unknown;0;4;8;7;7;6;7;7;6;0
6891;0;24;42967;6;unknown;0;5;2;3;6;2;5;5;7;0
6892;0;24;21488;6;Consulting, later Arts or Non-Profit;1;8;10;10;9;8;7;7;4;0
6893;0;24;21488;6;Consulting, later Arts or Non-Profit;1;8;10;10;9;10;8;7;4;0
6894;0;24;21488;6;Consulting, later Arts or Non-Profit;0;8;10;9;10;8;9;7;5;0
6895;0;24;21488;6;Consulting, later Arts or Non-Profit;0;6;10;8;6;7;6;7;3;0
6896;0;24;21488;6;Consulting, later Arts or Non-Profit;0;7;10;10;6;6;6;7;5;0
6897;0;24;21488;6;Consulting, later Arts or Non-Profit;1;7;8;10;7;9;7;5;4;0
6898;0;24;21488;6;Consulting, later Arts or Non-Profit;1;6;10;10;8;8;7;5;4;0
6899;0;24;21488;6;Consulting, later Arts or Non-Profit;0;6;7;8;9;9;7;6;4;0
6900;0;24;21488;6;Consulting, later Arts or Non-Profit;1;9;9;9;10;10;8;8;5;0
6901;0;24;21488;6;Consulting, later Arts or Non-Profit;1;8;10;10;10;10;9;8;5;0
6902;0;24;21488;6;Consulting, later Arts or Non-Profit;1;9;10;10;10;10;9;8;5;0
6903;0;24;21488;6;Consulting, later Arts or Non-Profit;1;8;10;10;9;9;9;8;5;0
6904;0;24;21488;6;Consulting, later Arts or Non-Profit;1;9;10;8;10;9;8;7;5;0
6905;0;24;21488;6;Consulting, later Arts or Non-Profit;1;8;10;10;10;9;10;8;5;0
6906;0;24;21488;6;Consulting, later Arts or Non-Profit;1;7;8;9;9;8;9;7;5;0
6907;0;25;89977;1;Professor;;;;;;;;;;
6908;0;25;89977;1;Professor;;;;;;;;;;
6909;0;25;89977;1;Professor;;;;;;;;;;
6910;0;25;89977;1;Professor;;;;;;;;;;
6911;0;25;89977;1;Professor;;;;;;;;;;
6912;0;25;89977;1;Professor;;;;;;;;;;
6913;0;25;89977;1;Professor;;;;;;;;;;
6914;0;25;89977;1;Professor;;;;;;;;;;
6915;0;25;89977;1;Professor;;;;;;;;;;
6916;0;25;89977;1;Professor;;;;;;;;;;
6917;0;25;89977;1;Professor;;;;;;;;;;
6918;0;25;89977;1;Professor;;;;;;;;;;
6919;0;25;89977;1;Professor;;;;;;;;;;
6920;0;25;89977;1;Professor;;;;;;;;;;
6921;0;25;89977;1;Professor;;;;;;;;;;
6922;0;25;NA;2;Work at the UN;0;8;8;7;5;7;NA;7;4;0
6923;0;25;NA;2;Work at the UN;0;2;5;6;7;NA;3;6;3;0
6924;0;25;NA;2;Work at the UN;0;8;6;6;8;6;NA;5;7;0
6925;0;25;NA;2;Work at the UN;0;4;7;6;5;7;4;6;5;0
6926;0;25;NA;2;Work at the UN;1;6;8;8;7;7;7;7;7;0
6927;0;25;NA;2;Work at the UN;0;7;7;7;5;8;6;7;6;0
6928;0;25;NA;2;Work at the UN;0;3;9;8;3;6;2;6;6;0
6929;0;25;NA;2;Work at the UN;1;4;7;6;6;5;7;7;7;0
6930;0;25;NA;2;Work at the UN;1;7;4;5;8;5;7;6;9;0
6931;0;25;NA;2;Work at the UN;0;3;9;6;7;NA;3;7;5;0
6932;0;25;NA;2;Work at the UN;1;8;8;8;8;8;5;8;5;0
6933;0;25;NA;2;Work at the UN;1;9;8;8;9;7;8;8;8;0
6934;0;25;NA;2;Work at the UN;1;9;9;7;8;5;8;8;8;0
6935;0;25;NA;2;Work at the UN;0;4;8;8;7;NA;4;7;6;0
6936;0;25;NA;2;Work at the UN;0;4;4;8;6;7;3;6;2;0
6937;0;29;18619;1;medicine;0;3;4;5;4;2;3;4;3;0
6938;0;29;18619;1;medicine;1;2;8;9;7;6;6;7;6;0
6939;0;29;18619;1;medicine;0;4;5;5;6;5;3;4;4;0
6940;0;29;18619;1;medicine;0;3;3;8;2;2;2;5;4;0
6941;0;29;18619;1;medicine;0;3;4;5;3;2;3;4;4;0
6942;0;29;18619;1;medicine;1;2;7;9;6;3;5;7;7;0
6943;0;29;18619;1;medicine;0;2;6;7;2;2;2;4;3;0
6944;0;29;18619;1;medicine;1;5;5;5;8;5;5;7;7;0
6945;0;29;18619;1;medicine;1;7;7;5;7;5;7;8;5;0
6946;0;29;18619;1;medicine;0;2;4;6;4;3;2;2;2;0
6947;0;29;18619;1;medicine;1;7;6;8;5;5;4;7;5;0
6948;0;29;18619;1;medicine;0;3;5;4;5;2;3;6;4;0
6949;0;29;18619;1;medicine;0;3;7;2;3;3;3;5;3;0
6950;0;29;18619;1;medicine;0;3;7;4;4;3;3;6;3;0
6951;0;29;18619;1;medicine;1;4;4;6;9;2;4;7;5;0
6952;0;30;NA;2;physician;0;4;3;4;3;4;2;2;2;0
6953;0;30;NA;2;physician;0;5;6;7;5;6;4;4;3;0
6954;0;30;NA;2;physician;0;5;5;5;5;5;4;4;4;0
6955;0;30;NA;2;physician;0;3;5;6;2;3;2;2;2;0
6956;0;30;NA;2;physician;0;4;4;4;4;4;2;2;2;0
6957;0;30;NA;2;physician;0;6;6;5;5;4;3;2;2;0
6958;0;30;NA;2;physician;0;4;8;8;4;5;4;3;3;0
6959;0;30;NA;2;physician;0;4;2;4;3;7;2;1;1;0
6960;0;30;NA;2;physician;1;7;7;7;7;7;6;7;7;0
6961;0;30;NA;2;physician;0;4;6;6;5;5;4;3;2;0
6962;0;30;NA;2;physician;1;8;7;7;8;8;8;7;6;0
6963;0;30;NA;2;physician;0;6;6;7;6;6;6;3;2;0
6964;0;30;NA;2;physician;0;6;8;6;6;6;6;5;5;0
6965;0;30;NA;2;physician;0;6;7;8;6;6;6;4;4;0
6966;0;30;NA;2;physician;0;5;5;5;6;4;3;2;1;0
6967;0;25;NA;2;Urban Planner;1;8;7;7;7;5;6;8;8;0
6968;0;25;NA;2;Urban Planner;1;5;7;7;9;9;10;8;10;0
6969;0;25;NA;2;Urban Planner;0;3;4;6;7;5;5;5;9;0
6970;0;25;NA;2;Urban Planner;0;2;10;10;7;10;1;5;10;0
6971;0;25;NA;2;Urban Planner;0;2;2;5;1;3;3;2;5;0
6972;0;25;NA;2;Urban Planner;0;3;4;6;5;9;7;6;10;0
6973;0;25;NA;2;Urban Planner;0;1;3;7;1;8;2;5;6;0
6974;0;25;NA;2;Urban Planner;0;2;3;3;4;4;2;2;8;0
6975;0;25;NA;2;Urban Planner;0;7;6;5;7;6;7;5;7;0
6976;0;25;NA;2;Urban Planner;0;2;3;4;4;6;5;5;8;0
6977;0;25;NA;2;Urban Planner;1;5;3;9;10;9;7;7;8;0
6978;0;25;NA;2;Urban Planner;1;10;9;10;10;10;10;10;10;0
6979;0;25;NA;2;Urban Planner;1;6;8;8;8;10;5;7;7;0
6980;0;25;NA;2;Urban Planner;1;7;6;8;6;8;7;7;6;0
6981;0;25;NA;2;Urban Planner;0;3;4;6;NA;6;6;8;9;0
6982;0;34;NA;2;Clinic Trial;0;10;9;8;8;8;8;8;5;0
6983;0;34;NA;2;Clinic Trial;1;10;8;8;10;8;8;10;8;0
6984;0;34;NA;2;Clinic Trial;0;10;8;8;8;10;7;7;5;0
6985;0;34;NA;2;Clinic Trial;1;8;10;10;8;8;8;8;7;0
6986;0;34;NA;2;Clinic Trial;0;8;9;9;8;7;7;7;5;0
6987;0;34;NA;2;Clinic Trial;1;8;9;9;8;8;7;7;6;0
6988;0;34;NA;2;Clinic Trial;0;8;10;10;9;9;7;7;5;0
6989;0;34;NA;2;Clinic Trial;1;8;8;8;8;10;7;8;7;0
6990;0;34;NA;2;Clinic Trial;1;9;9;9;8;9;7;9;7;0
6991;0;34;NA;2;Clinic Trial;1;8;8;10;10;9;9;8;6;0
6992;0;34;NA;2;Clinic Trial;1;9;9;9;9;10;8;8;7;0
6993;0;34;NA;2;Clinic Trial;1;8;10;10;8;9;9;9;7;0
6994;0;34;NA;2;Clinic Trial;1;7;8;8;8;8;7;8;7;0
6995;0;34;NA;2;Clinic Trial;1;10;9;10;10;10;9;10;8;0
6996;0;34;NA;2;Clinic Trial;1;8;8;10;10;9;8;8;6;0
6997;0;30;22161;1;scientist;0;8;7;8;6;7;5;6;8;NA
6998;0;30;22161;1;scientist;0;7;6;8;5;8;5;7;7;0
6999;0;30;22161;1;scientist;1;9;7;9;9;8;7;9;8;0
7000;0;30;22161;1;scientist;0;4;8;9;3;10;4;5;5;0
7001;0;30;22161;1;scientist;0;4;9;8;6;6;8;6;10;0
7002;0;30;22161;1;scientist;1;7;9;9;6;10;NA;7;8;0
7003;0;30;22161;1;scientist;0;4;10;9;5;7;5;7;5;0
7004;0;30;22161;1;scientist;0;5;8;9;6;8;5;6;10;0
7005;0;30;22161;1;scientist;1;10;9;9;9;8;9;9;10;0
7006;0;30;22161;1;scientist;0;4;5;9;7;8;5;5;5;0
7007;0;30;22161;1;scientist;1;9;8;8;7;7;5;NA;NA;0
7008;0;30;22161;1;scientist;1;8;7;7;9;7;8;7;10;0
7009;0;30;22161;1;scientist;0;9;8;8;9;8;7;8;10;0
7010;0;30;22161;1;scientist;1;9;9;9;9;6;5;9;9;0
7011;0;30;22161;1;scientist;0;9;10;8;10;6;NA;8;9;NA
7012;0;27;82734;1;International Development;0;6;8;7;3;3;6;6;7;0
7013;0;27;82734;1;International Development;1;4;7;7;6;NA;8;7;7;0
7014;0;27;82734;1;International Development;1;6;3;8;6;5;5;5;5;0
7015;0;27;82734;1;International Development;0;4;6;7;3;5;4;5;5;0
7016;0;27;82734;1;International Development;0;4;4;4;4;4;6;3;3;0
7017;0;27;82734;1;International Development;1;5;6;7;5;5;5;5;5;0
7018;0;27;82734;1;International Development;0;3;NA;7;3;3;2;4;5;0
7019;0;27;82734;1;International Development;0;4;4;6;4;4;4;5;6;0
7020;0;27;82734;1;International Development;1;7;4;6;6;NA;5;5;5;0
7021;0;27;82734;1;International Development;0;3;3;4;3;3;3;3;4;0
7022;0;27;82734;1;International Development;1;8;5;7;7;7;6;5;5;0
7023;0;27;82734;1;International Development;1;6;4;5;5;6;6;5;5;0
7024;0;27;82734;1;International Development;1;8;5;7;7;7;7;7;5;0
7025;0;27;82734;1;International Development;0;4;3;4;4;4;4;4;4;0
7026;0;27;82734;1;International Development;0;4;3;4;5;3;4;4;5;0
7027;0;25;40163;5;International Development;0;7;4;5;3;4;3;4;2;0
7028;0;25;40163;5;International Development;0;6;7;7;6;8;5;6;4;0
7029;0;25;40163;5;International Development;0;4;4;4;7;5;7;5;5;0
7030;0;25;40163;5;International Development;1;4;8;9;6;5;2;8;7;0
7031;0;25;40163;5;International Development;1;7;8;8;8;5;6;8;6;1
7032;0;25;40163;5;International Development;1;8;8;8;7;8;5;5;6;0
7033;0;25;40163;5;International Development;0;4;6;9;2;3;3;3;3;0
7034;0;25;40163;5;International Development;0;6;5;6;5;4;3;4;3;0
7035;0;25;40163;5;International Development;1;7;6;6;5;5;4;5;5;0
7036;0;25;40163;5;International Development;0;NA;5;8;6;7;3;5;4;0
7037;0;25;40163;5;International Development;0;9;5;7;8;6;6;6;5;0
7038;0;25;40163;5;International Development;1;8;6;7;7;5;4;7;5;0
7039;0;25;40163;5;International Development;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
7040;0;25;40163;5;International Development;0;5;4;6;4;4;3;4;3;0
7041;0;25;40163;5;International Development;0;4;3;5;7;3;2;3;3;0
7042;0;27;NA;1;Engineer;0;6;6;6;5;6;7;6;4;0
7043;0;27;NA;1;Engineer;1;6;6;7;8;7;7;6;6;0
7044;0;27;NA;1;Engineer;1;7;7;7;8;7;7;6;6;0
7045;0;27;NA;1;Engineer;0;6;7;8;6;7;6;6;5;0
